,Class i,Class j,Statistic,P-value(rounded),P-value(exp)
3011,37.0,52.0,3.3670570409006215,0.00078,0.0007797098670491308
3012,37.0,53.0,7.358549931396056,0.0,2.9359848368972586e-13
3013,37.0,54.0,16.902685712130662,0.0,1.095720155481303e-57
3014,37.0,55.0,10.068175680825126,0.0,4.4431158718998554e-23
3015,37.0,56.0,11.691105962876604,0.0,3.839884321975004e-30
3016,37.0,57.0,11.633766652924365,0.0,7.869169062298056e-30
3017,37.0,58.0,0.9438584013871785,0.345396,0.3453961752670184
3018,37.0,59.0,11.609295342348013,0.0,7.537509116918482e-30
3019,37.0,60.0,14.975384820297762,0.0,5.887441613721629e-47
3020,37.0,61.0,14.621957384958918,0.0,2.4255126842455594e-45
3021,37.0,62.0,13.172074172565246,0.0,2.647207245841547e-37
3022,37.0,63.0,15.987916373420692,0.0,2.212541603068997e-52
3023,37.0,64.0,19.715370725846395,0.0,1.5310177270373276e-74
3024,37.0,65.0,13.00178703063545,0.0,7.664250010706742e-37
3025,37.0,66.0,18.89443533756659,0.0,7.001672044028478e-70
3026,37.0,67.0,19.352727065321385,0.0,2.3379355925939065e-72
3027,37.0,68.0,19.79098901919309,0.0,4.394951068089131e-75
3028,37.0,69.0,10.640115483551787,0.0,1.0654502656342436e-25
3029,37.0,70.0,9.600426862760932,0.0,2.7534919714366823e-21
3030,37.0,71.0,6.472693996001449,0.0,1.2487473413113238e-10
3031,37.0,72.0,-8.993860661180353,0.0,1.139294879808733e-18
3032,37.0,73.0,-0.7717698554285336,0.440357,0.44035671034838075
3033,37.0,74.0,13.777214235336595,0.0,1.1289238253462258e-40
3034,37.0,75.0,-8.312333835839645,0.0,2.8399813522280964e-16
3035,37.0,76.0,1.5242203050854946,0.127633,0.12763289992500487
3036,37.0,77.0,-0.3536403116320752,0.723654,0.7236535187685196
3037,37.0,78.0,17.767405948095867,0.0,8.494258502563908e-63
3038,37.0,79.0,18.49119471340461,0.0,2.922069975936466e-67
3039,37.0,80.0,13.3440365920568,0.0,1.8100717290200677e-38
3040,37.0,81.0,17.734379224051747,0.0,1.3616747904122983e-62
3041,37.0,82.0,15.2993790384264,0.0,5.6232270898433566e-49
3042,37.0,83.0,17.8880774814172,0.0,9.710149490454627e-64
3043,37.0,84.0,17.002967298207814,0.0,2.8056335697754904e-58
3044,37.0,85.0,12.640243016799921,0.0,5.910791597607371e-35
3045,37.0,86.0,20.035858702166596,0.0,9.462708305188847e-77
3046,37.0,87.0,20.357144932690616,0.0,3.6623054128248584e-79
3047,37.0,88.0,18.187863188339094,0.0,1.7267469070002642e-65
3048,37.0,89.0,12.728641688434662,0.0,2.2505068665489678e-35
3049,37.0,90.0,10.702603479821395,0.0,6.353101529367714e-26
3050,37.0,91.0,18.590294527273684,0.0,6.0268021901131835e-68
3051,37.0,92.0,17.857873833949256,0.0,1.237502900244945e-63
3052,37.0,93.0,-4.490088672676642,8e-06,7.789171845070967e-06
3053,37.0,94.0,15.283838076190614,0.0,3.3917839234738635e-49
3054,37.0,95.0,12.434998905561212,0.0,5.223742601127906e-34
3055,37.0,96.0,-7.510471909496548,0.0,1.246078771805025e-13
3056,37.0,97.0,18.764372140319615,0.0,5.41733072001967e-69
3057,37.0,98.0,20.222340272471957,0.0,4.191181038448082e-78
3058,37.0,99.0,14.586944000858558,0.0,4.127753995686165e-45
3059,38.0,39.0,4.5012461982994525,7e-06,7.34021737473063e-06
3060,38.0,40.0,-8.226083981105079,0.0,4.2340238899429874e-16
3061,38.0,41.0,-4.357908721655984,1.4e-05,1.396839534192914e-05
3062,38.0,42.0,1.6090742889399887,0.107811,0.10781105351577935
3063,38.0,43.0,1.1592605606876636,0.246556,0.24655576170798862
3064,38.0,44.0,-8.78476038912165,0.0,4.091004283977399e-18
3065,38.0,45.0,-18.975368254846472,0.0,1.1669916318246123e-69
3066,38.0,46.0,1.1528792232609695,0.24915,0.24915034143212514
3067,38.0,47.0,-5.381524890833659,0.0,8.477585946900349e-08
3068,38.0,48.0,-11.933359703018603,0.0,1.6928999451904427e-31
3069,38.0,49.0,-10.306150540344143,0.0,7.580023686185583e-24
3070,38.0,50.0,-3.3847993360555204,0.000732,0.0007317688147511218
3071,38.0,51.0,-2.186903619511657,0.02891,0.028909558572612862
3072,38.0,52.0,-8.350875314254667,0.0,1.6586750795298186e-16
3073,38.0,53.0,-2.5579708172443802,0.010621,0.010621373434026108
3074,38.0,54.0,8.821343335030173,0.0,4.102702860362659e-18
3075,38.0,55.0,0.18443620277067538,0.853698,0.853698245860365
3076,38.0,56.0,2.047455693724678,0.040809,0.04080945237498456
3077,38.0,57.0,1.8086619280041758,0.070737,0.07073746382173368
3078,38.0,58.0,-9.995809732444197,0.0,1.2517317057292504e-22
3079,38.0,59.0,2.3555867165611404,0.018635,0.018634506415546558
3080,38.0,60.0,6.409583539692772,0.0,2.0291766354035696e-10
3081,38.0,61.0,6.288538335330683,0.0,4.187581281621878e-10
3082,38.0,62.0,3.9348786249462964,8.8e-05,8.765157215912756e-05
3083,38.0,63.0,7.575913839438083,0.0,7.20667582330868e-14
3084,38.0,64.0,12.676813303731803,0.0,2.597068249764009e-34
3085,38.0,65.0,4.540479190086619,6e-06,6.027567284442312e-06
3086,38.0,66.0,11.580460743548413,0.0,2.1428931931519106e-29
3087,38.0,67.0,12.173445393783663,0.0,5.568379119466479e-32
3088,38.0,68.0,12.788211337626125,0.0,7.165759481552655e-35
3089,38.0,69.0,2.4481908425041325,0.014461,0.014460868520682995
3090,38.0,70.0,0.6676460337358401,0.504459,0.5044591061922155
3091,38.0,71.0,-3.117145506722286,0.001858,0.0018582838708046266
3092,38.0,72.0,-10.893518504265963,0.0,3.5275862025388516e-26
3093,38.0,73.0,-8.236100939538854,0.0,4.177490930366118e-16
3094,38.0,74.0,5.0898017710294035,0.0,4.046843817574704e-07
3095,38.0,75.0,-11.346910249094536,0.0,3.8043637341621837e-28
3096,38.0,76.0,-6.695204776443533,0.0,3.1276581634720633e-11
3097,38.0,77.0,-7.371877090483827,0.0,2.9904611423365374e-13
3098,38.0,78.0,9.995272085219876,0.0,1.3646672175359477e-22
3099,38.0,79.0,11.004805616297759,0.0,8.133313690711346e-27
3100,38.0,80.0,4.655270219422291,4e-06,3.5174466456663618e-06
3101,38.0,81.0,9.948073102447463,0.0,2.1134643126509625e-22
3102,38.0,82.0,6.994436490440094,0.0,4.09504435416107e-12
3103,38.0,83.0,10.21116680766265,0.0,1.6386654791838947e-23
3104,38.0,84.0,8.958515004337993,0.0,1.2952981610290863e-18
3105,38.0,85.0,3.9461670513351383,8.3e-05,8.290019032091674e-05
3106,38.0,86.0,13.140427253948149,0.0,1.2514401726268154e-36
3107,38.0,87.0,13.609981915008268,0.0,4.0400593416231584e-39
3108,38.0,88.0,10.603954582426635,0.0,3.9814140466704436e-25
3109,38.0,89.0,3.9889600574885944,6.9e-05,6.943526678176733e-05
3110,38.0,90.0,1.9348345461651175,0.05318,0.05317984970371715
3111,38.0,91.0,11.15398475898207,0.0,1.7391017240334514e-27
3112,38.0,92.0,10.188997497657297,0.0,1.943775324675347e-23
3113,38.0,93.0,-8.666257198997585,0.0,1.597118796128825e-17
3114,38.0,94.0,7.255870775203433,0.0,6.282202414384785e-13
3115,38.0,95.0,3.962749670209195,7.7e-05,7.732007374926878e-05
3116,38.0,96.0,-10.106753951976925,0.0,6.102649927610439e-23
3117,38.0,97.0,11.389792010826163,0.0,1.6199918436251977e-28
3118,38.0,98.0,13.411515957614533,0.0,4.862054388289163e-38
3119,38.0,99.0,6.1999209684435215,0.0,7.299420260986737e-10
3120,39.0,40.0,-12.217964385544414,0.0,1.4692104684244064e-32
3121,39.0,41.0,-8.382507097617596,0.0,1.2044274516873396e-16
3122,39.0,42.0,-2.93048845675143,0.00343,0.0034295797968032452
3123,39.0,43.0,-3.909642290726416,9.6e-05,9.603111256739498e-05
3124,39.0,44.0,-12.849791790397159,0.0,9.074172802093418e-36
3125,39.0,45.0,-24.861289910334907,0.0,7.381478453170606e-105
3126,39.0,46.0,-3.6417134459214946,0.000279,0.0002787891960410313
3127,39.0,47.0,-10.32452978259959,0.0,2.9742553289953993e-24
3128,39.0,48.0,-16.66982153121253,0.0,3.274329785534671e-57
3129,39.0,49.0,-11.83788021797819,0.0,1.9084861275277535e-30
3130,39.0,50.0,-8.203062490529765,0.0,5.329133068270781e-16
3131,39.0,51.0,-7.171222307206109,0.0,1.153960250849666e-12
3132,39.0,52.0,-14.43369541204637,0.0,3.581664882923655e-44
3133,39.0,53.0,-7.30277671257492,0.0,4.3756260179353925e-13
3134,39.0,54.0,4.8520842335824685,1e-06,1.3344964093978125e-06
3135,39.0,55.0,-4.800329221011356,2e-06,1.7310864122733575e-06
3136,39.0,56.0,-2.900366519699968,0.003775,0.003774868617843897
3137,39.0,57.0,-3.344313563577932,0.000842,0.0008422738415430724
3138,39.0,58.0,-15.168779187789784,0.0,5.935180723977994e-47
3139,39.0,59.0,-2.1604969457214214,0.030895,0.0308952826127036
3140,39.0,60.0,2.1913314671857913,0.028559,0.028558692437251315
3141,39.0,61.0,2.365586951059999,0.018106,0.018105978367149802
3142,39.0,62.0,-0.7773499713735729,0.437058,0.43705752672882836
3143,39.0,63.0,3.365579667000243,0.000781,0.0007808432393860559
3144,39.0,64.0,9.492034528835493,0.0,8.35497918514048e-21
3145,39.0,65.0,0.6466614943065403,0.517935,0.5179353438351235
3146,39.0,66.0,8.198417325688748,0.0,4.805149941366971e-16
3147,39.0,67.0,8.87759623497773,0.0,1.8327780971252314e-18
3148,39.0,68.0,9.634034435720663,0.0,2.2624726739262438e-21
3149,39.0,69.0,-1.0945435308065121,0.273887,0.2738869450922163
3150,39.0,70.0,-3.393168960233406,0.000709,0.0007089641780421937
3151,39.0,71.0,-7.5248802234592915,0.0,8.838739877235774e-14
3152,39.0,72.0,-11.526630804311887,0.0,6.422388973268527e-29
3153,39.0,73.0,-11.130580524812736,0.0,1.8998424822919127e-27
3154,39.0,74.0,0.9025635791667643,0.366877,0.3668768442343927
3155,39.0,75.0,-12.374795794670272,0.0,9.187203566240618e-33
3156,39.0,76.0,-10.025514642166353,0.0,8.926218035714788e-23
3157,39.0,77.0,-10.046119336302617,0.0,7.973323660672132e-23
3158,39.0,78.0,6.250331043698213,0.0,5.202005370982051e-10
3159,39.0,79.0,7.48264100047367,0.0,1.179425210628645e-13
3160,39.0,80.0,0.5156533376572675,0.60616,0.6061598459578568
3161,39.0,81.0,6.191516198304784,0.0,7.501065693713224e-10
3162,39.0,82.0,3.0205570882989106,0.002558,0.002558155148106481
3163,39.0,83.0,6.56281236928869,0.0,6.991629138117903e-11
3164,39.0,84.0,5.016544371523472,1e-06,5.816868819239669e-07
3165,39.0,85.0,-0.12969353646067283,0.896824,0.8968236753957347
3166,39.0,86.0,10.075085483328646,0.0,3.5485999861837183e-23
3167,39.0,87.0,10.666481921119004,0.0,1.0016237067715174e-25
3168,39.0,88.0,7.016145391146392,0.0,3.299928355815138e-12
3169,39.0,89.0,-0.13810927669340903,0.89017,0.8901696624678905
3170,39.0,90.0,-2.058778590271141,0.039667,0.039667466654566386
3171,39.0,91.0,7.67580305198346,0.0,2.784821815803196e-14
3172,39.0,92.0,6.555694704970187,0.0,7.302117778643209e-11
3173,39.0,93.0,-10.114020210551157,0.0,5.346381381659674e-23
3174,39.0,94.0,3.56370727614717,0.000375,0.00037518740891495547
